Title,year,pop_under_npl,rate,gini,comparability,source,link,upi,last_submit
UKR,2007,,,27.01269,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2008,,,26.63823,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2009,,,25.31666,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2010,,14,,No,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2011,,15.7,24.55184,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2012,,12.2,24.74066,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2013,,9.7,24.55499,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2014,,16.3,24.02537,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2015,,51.9,25.45754,No,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2016,,51.1,25.0022,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2017,,34.9,,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2018,,27.6,,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:18
UKR,2019,,23.1,,Yes,Ukrstat: ,,Judy Yang,3/19/2025 12:17
UKR,2020,,23.2,,Yes,Ukrstat: https://ukrstat.gov.ua/druk/publicat/kat_u/2021/zb/06/vrd_20_ue.pdf,Absolute Subsistence Minimum,Judy Yang,3/19/2025 12:17
UKR,2021,,,,,,,Judy Yang,3/19/2025 12:17
UKR,2022,,,,,,,,
UKR,2023,,,,,,,,
UKR,2024,,,,,,,,
URY,2000,,,,,,,,
URY,2001,,,,,,,,
URY,2002,,,,,,,,
URY,2003,,,,,,,,
URY,2004,,,,,,,,
URY,2005,,,,,,,,
URY,2006,1082589,32.5,45.5,Yes,INE Uruguay,,,
URY,2007,988563,29.6,45.6,Yes,INE Uruguay,,,
URY,2008,810899,24.2,43.9,Yes,INE Uruguay,,,
URY,2009,706179,21,43.8,Yes,INE Uruguay,,,
URY,2010,624267,18.5,42.5,Yes,INE Uruguay,,Diego Tuzman Fernandez,12/3/2025 12:05
URY,2011,463830,13.7,40.3,Yes,INE Uruguay,,,
URY,2012,421200,12.4,37.9,Yes,INE Uruguay,,,
URY,2013,391921,11.5,38.4,Yes,INE Uruguay,,,
URY,2014,331696,9.7,38.1,Yes,INE Uruguay,,,
URY,2015,332861,9.7,38.6,Yes,INE Uruguay,,,
URY,2016,323737,9.4,38.3,Yes,INE Uruguay,,,
URY,2017,273083,7.9,38,Yes,INE Uruguay,,,
URY,2018,283985,8.1,38,Yes,INE Uruguay,,,
URY,2019,309633,8.8,38.3,Yes,INE Uruguay,,,
URY,2020,409582,11.6,38.7,No,INE Uruguay,,,
URY,2021,375561,10.6,38.4,No,INE Uruguay,,Diego Tuzman Fernandez,8/29/2024 14:24
URY,2022,345030,9.9,38.9,No,INE Uruguay,,Diego Tuzman Fernandez,8/29/2024 14:26
URY,2023,345734,10.1,39.4,Yes,INE Uruguay,https://www.gub.uy/instituto-nacional-estadistica/comunicacion/publicaciones/estimacion-pobreza-metodo-del-ingreso-ano-2023,Diego Tuzman Fernandez,8/29/2024 14:27
URY,2024,,,,,,,Diego Tuzman Fernandez,8/29/2024 14:24
UZB,2000,,,,,,,,
UZB,2001,,,,,,,,
UZB,2002,,,,,,,,
UZB,2003,,,,,,,,
UZB,2004,,,,,,,,
UZB,2005,,,,,,,,
UZB,2006,,,,,,,,
UZB,2007,,,,,,,,
UZB,2008,,,,,,,,
UZB,2009,,,,,,,,
UZB,2010,,,,,,,,
UZB,2011,,,,,,,,
UZB,2012,,,,No,,,,
UZB,2013,,,,No,,,,
UZB,2014,,,,,,,,
UZB,2015,,,,,,,,
UZB,2016,,,,,,,,
UZB,2017,,,,,,,,
UZB,2018,,,,,,,,
UZB,2019,,,,,,,,
UZB,2020,,,,,,,,
UZB,2021,,16.96,,Yes,,,,
UZB,2022,,14.12,31.185,Yes,,,,
UZB,2023,,11.046,34.541,Yes,,,Ikuko Uochi,3/20/2025 14:27
UZB,2024,,8.88,34.563,Yes,,,Ikuko Uochi,3/20/2025 14:27
VNM,2000,,,,,,,,
VNM,2001,,,,,,,,
VNM,2002,,,,,,,,
VNM,2003,,,,,,,,
VNM,2004,,,,,,,,
VNM,2005,,,,,,,,
VNM,2006,,,,,,,,
VNM,2007,,,,,,,,
VNM,2008,,,,,,,,
VNM,2009,,,,,,,,
VNM,2010,,,,,,,,
VNM,2011,,,,,,,,
VNM,2012,,,,,,,,
VNM,2013,,,,,,,,
VNM,2014,,,,,,,Paul Andres Corral Rodas,3/24/2025 15:01
VNM,2015,,,,,,,,
VNM,2016,8700355,9.2,,Yes,General Statistics Office of Vietnam,,Paul Andres Corral Rodas,3/24/2025 14:59
VNM,2017,7547723,7.9,,Yes,General Statistics Office of Vietnam,,Paul Andres Corral Rodas,3/24/2025 14:59
VNM,2018,6496747,6.8,,Yes,General Statistics Office of Vietnam,,Paul Andres Corral Rodas,3/24/2025 14:59
VNM,2019,,5.7,,Yes,General Statistics Office of Vietnam,,Paul Andres Corral Rodas,3/24/2025 14:59
VNM,2020,,4.8,,Yes,General Statistics Office of Vietnam,,Paul Andres Corral Rodas,3/24/2025 15:00
VNM,2021,,4.4,,Yes,"

General Statistics Office of Vietnam
",,Paul Andres Corral Rodas,3/24/2025 15:00
VNM,2022,,4.2,,Yes,"General Statistics Office of Vietnam
",,Paul Andres Corral Rodas,3/24/2025 15:00
VNM,2023,,,,,,,,
VNM,2024,,,,,,,,
VUT,2000,,,,,,,,
VUT,2001,,,,,,,,
VUT,2002,,,,,,,,
VUT,2003,,,,,,,,
VUT,2004,,,,,,,,
VUT,2005,,,,,,,,
VUT,2006,,,,,,,,
VUT,2007,,,,,,,,
VUT,2008,,,,,,,,
VUT,2009,,,,,,,,
VUT,2010,30009,12.7,,No,WDI,,Danielle Victoria Aron,3/26/2025 14:27
VUT,2011,,,,,,,,
VUT,2012,,,,,,,,
VUT,2013,,,,,,,,
VUT,2014,,,,,,,,
VUT,2015,,,,,,,,
VUT,2016,,,,,,,,
VUT,2017,,,,,,,,
VUT,2018,,,,,,,,
VUT,2019,,,,,,,,
VUT,2020,47223,15.9,,No,,,,
VUT,2021,,,,,,,,
VUT,2022,,,,,,,,
VUT,2023,,,,,,,,
VUT,2024,,,,,,,,
WSM,2000,,,,,,,,
WSM,2001,,,,,,,,
WSM,2002,,22.9,,Yes,Official national figure,,Taufik Ramadhan Indrakesuma,3/24/2025 11:40
WSM,2003,,,,,,,,
WSM,2004,,,,,,,,
WSM,2005,,,,,,,,
WSM,2006,,,,,,,,
WSM,2007,,,,,,,,
WSM,2008,49368,26.9,42.04655,Yes,Official national figure,,Taufik Ramadhan Indrakesuma,3/24/2025 11:40
WSM,2009,,,,,,,,
WSM,2010,,,,,,,,
WSM,2011,,,,,,,,
WSM,2012,,,,,,,,
WSM,2013,35862,18.8,38.73181,Yes,Official national figure,,,
WSM,2014,,,,,,,,
WSM,2015,,,,,,,,
WSM,2016,,,,,,,,
WSM,2017,,,,,,,,
WSM,2018,43559,21.9,,Yes,Official national figure,,Taufik Ramadhan Indrakesuma,3/24/2025 11:36
WSM,2019,,,,,,,,
WSM,2020,,,,,,,,
WSM,2021,,,,,,,,
WSM,2022,,,,,,,,
WSM,2023,,,,,,,,
WSM,2024,,,,,,,,
XKX,2000,,,,,,,,
XKX,2001,,,,,,,,
XKX,2002,,,,,,,,
XKX,2003,642207,37.7,,Yes,Official Reports from WB (2007),,,
XKX,2004,744920,43.7,,Yes,Official Reports from WB (2007),,,
XKX,2005,593611,34.8,,Yes,Official Reports from WB (2007),,,
XKX,2006,773791,45,,Yes,Official Reports from WB (2007),,,
XKX,2007,,,,,,,,
XKX,2008,,,,,,,,
XKX,2009,607709,34.5,31.78172,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2010,518499,29.2,33.2543,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2011,531927,29.7,27.83175,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2012,415774,22.9,28.97227,No,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2013,320431,17.6,26.30659,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2014,380843,21.1,27.27017,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2015,311802,17.6,26.45415,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",,,
XKX,2016,,,,,Official Reports from KAS,,Zurab Sajaia,4/14/2025 11:27
XKX,2017,,,,,Official Reports from KAS,,Zurab Sajaia,4/14/2025 11:27
XKX,2018,,,,,Official Reports from KAS,,Zurab Sajaia,4/14/2025 11:27
XKX,2019,,,,,Official Reports from KAS,,Zurab Sajaia,4/14/2025 11:27
XKX,2020,,,,,Official Reports from KAS,,Zurab Sajaia,4/14/2025 11:27
XKX,2021,,,,,Official Reports from KAS,,,
XKX,2022,,,,,,,,
XKX,2023,,,,,,,,
XKX,2024,,,,,,,,
YEM,2000,,,,,,,,
YEM,2001,,,,,,,,
YEM,2002,,,,,,,,
YEM,2003,,,,,,,,
YEM,2004,,,,,,,,
YEM,2005,7162859,34.8,34.73233,Yes,WDI,,,
YEM,2006,,,,,,,,
YEM,2007,,,,,,,,
YEM,2008,,,,,,,,
YEM,2009,,,,,,,,
YEM,2010,,,,,,,,
YEM,2011,,,,,,,,
YEM,2012,,,,,,,,
YEM,2013,,,,,,,,
YEM,2014,12755715,48.6,36.70709,No,WDI,,Alia Jane Aghajanian,11/3/2025 11:59
YEM,2015,,,,,,,,
YEM,2016,,,,,,,,
YEM,2017,,,,,,,,
YEM,2018,,,,,,,,
YEM,2019,,,,,,,,
YEM,2020,,,,,,,,
YEM,2021,,,,,,,,
YEM,2022,,,,,,,,
YEM,2023,,,,,,,,
YEM,2024,,,,,,,,
ZAF,2000,,,,,,,,
ZAF,2001,,,,,,,,
ZAF,2002,,,,,,,,
ZAF,2003,,,,,,,,
ZAF,2004,,,,,,,,
ZAF,2005,32514510,66.6,,Yes,WDI,,,
ZAF,2006,,,,,,,,
ZAF,2007,,,,,,,,
ZAF,2008,31305932,62.1,,Yes,WDI,,,
ZAF,2009,,,,,,,,
ZAF,2010,27443040,53.2,,Yes,WDI,,,
ZAF,2011,,,,,,,,
ZAF,2012,,,,,,,,
ZAF,2013,,,,,,,,
ZAF,2014,30269462,55.5,,Yes,WDI,,,
ZAF,2015,,,,,,,,
ZAF,2016,,,,,,,,
ZAF,2017,,,,,,,,
ZAF,2018,,,,,,,,
ZAF,2019,,,,,,,,
ZAF,2020,,,,,,,,
ZAF,2021,,,,,,,,
ZAF,2022,,,,,,,,
ZAF,2023,,,,,,,,
ZAF,2024,,,,,,,,
ZMB,2000,,,,,,,,
ZMB,2001,,,,,,,,
ZMB,2002,,,,,,,,
ZMB,2003,,,,,,,,
ZMB,2004,,,54.29478,,,,,
ZMB,2005,,,,,,,,
ZMB,2006,,,54.61751,,,,,
ZMB,2007,,,,,,,,
ZMB,2008,,,,,,,,
ZMB,2009,,,,,,,,
ZMB,2010,7894519,57,50.4,No,,,,
ZMB,2011,,,,,,,Maria Gabriela Farfan Bertran,9/13/2024 12:56
ZMB,2012,,,,,,,,
ZMB,2013,,,,,,,,
ZMB,2014,,,,,,,,
ZMB,2015,8758719,54.4,54.6,Yes,,,,
ZMB,2016,,,,,,,,
ZMB,2017,,,,,,,Maria Gabriela Farfan Bertran,9/13/2024 12:57
ZMB,2018,,,,,,,,
ZMB,2019,,,,,,,,
ZMB,2020,,,,,,,,
ZMB,2021,,,,,,,,
ZMB,2022,11766461,60,50.7,Yes,,,,
ZMB,2023,,,,,,,,
ZMB,2024,,,,,,,,
ZWE,2000,,,,,,,,
ZWE,2001,3839500,32.2,,No,Poverty Income and Consumption Expenditure Survey (PICES) 2001/02,,,
ZWE,2002,,,,,,,,
ZWE,2003,,,,,,,,
ZWE,2004,,,,,,,,
ZWE,2005,,,,,,,,
ZWE,2006,,,,,,,,
ZWE,2007,,,,,,,,
ZWE,2008,,,,,,,,
ZWE,2009,,,,,,,,
ZWE,2010,,,,,,,,
ZWE,2011,2901221,22.5,43,Yes,Poverty Income and Consumption Expenditure Survey (PICES) 2011/12.,,,
ZWE,2012,,,,,,,,
ZWE,2013,,,,,,,,
ZWE,2014,,,,,,,,
ZWE,2015,,,,,,,,
ZWE,2016,,,,,,,,
ZWE,2017,4327970,30.4,44.7,Yes,Poverty Income and Consumption Expenditure Survey (PICES) 2017.,,,
ZWE,2018,,,,,,,,
ZWE,2019,5609214,38.3,50.4,Yes,Mini-PICES 2019 (April/ May 2019),,,
ZWE,2020,,,,,,,,
ZWE,2021,,,,,,,,
ZWE,2022,,,,,,,,
ZWE,2023,,,,,,,,
ZWE,2024,,,,,,,,
